HEAD,0.000,9.000,
f000001,9.000,10.240,Good evening.
n000001,10.240,10.560,(SILENCE)
f000002,10.560,18.960,On behalf of the Commission on Presidential Debates I am pleased to welcome you to this first presidential debate of the 1988 campaign.
n000002,18.960,19.640,(SILENCE)
f000003,19.640,22.460,I'm Jim Lehrer of the McNeil-Lehrer News Hour.
f000004,22.460,33.500,My colleagues on the panel are John Mashek of The Atlanta Journal-Constitution; Ann Groer of The Orlando Sentinel; and Peter Jennings of ABC News.
n000003,33.500,34.640,(SILENCE)
f000005,34.640,50.740,For the next 90 minutes we will be questioning the candidates for president of the United States following a format designed and agreed to by representatives of the two candidates.
f000006,50.740,93.040,"The candidates are Vice President George Bush, the Republican nominee; Governor Michael Dukakis, the Democratic nominee."
f000007,93.040,93.041,(Applause)
f000008,93.041,97.000,Our questions this evening will be about equally divided between foreign and domestic policy matters.
n000004,97.000,97.360,(SILENCE)
f000009,97.360,102.160,The first question by agreement between the two candidates goes to Vice President Bush.
n000005,102.160,102.800,(SILENCE)
f000010,102.800,104.200,It is a domestic question.
n000006,104.200,104.720,(SILENCE)
f000011,104.720,106.800,"You have two minutes for an answer, sir."
n000007,106.800,108.040,(SILENCE)
f000012,108.040,114.880,The polls say the number one domestic issue to a majority of voters is drugs.
n000008,114.880,115.960,(SILENCE)
f000013,115.960,123.740,What is there about these times that drives or draws so many Americans to use drugs?
n000009,123.740,126.520,(SILENCE)
f000014,126.520,129.680,I think we've seen a deterioration of values.
n000010,129.680,130.600,(SILENCE)
f000015,130.600,135.040,I think for a while as a nation we condoned those things we should have condemned.
n000011,135.040,136.040,(SILENCE)
f000016,136.040,148.120,"For a while, as I recall, it even seems to me that there was talk of legalizing or decriminalizing marijuana and other drugs, and I think that's all wrong."
n000012,148.120,148.640,(SILENCE)
f000017,148.640,160.920,"So we've seen a deterioration in values, and one of the things that I think we should do about it in terms of cause is to instill values into the young people in our schools."
f000018,160.920,165.920,"We got away, we got into this feeling that value- free education was the thing."
n000013,165.920,166.400,(SILENCE)
f000019,166.400,171.920,And I don't believe that at all I do believe there are fundamental rights and wrongs as far as use.
n000014,171.920,172.400,(SILENCE)
f000020,172.400,179.840,"And, of course, as far as the how we make it better, yes, we can do better on interdiction."
f000021,179.840,189.600,"But we've got to do a lot better on education, and we have to do, be tougher on those who commit crimes."
n000015,189.600,189.960,(SILENCE)
f000022,189.960,192.900,We've got to get after the users more.
f000023,192.900,196.260,We have to change this whole culture.
f000024,196.260,199.720,"You know, I saw a movie - ""Crocodile Dundee."""
n000016,199.720,200.600,(SILENCE)
f000025,200.600,209.320,"And I saw the cocaine scene treated with humor, as though this was a humorous little incident."
f000026,209.320,210.660,And it's bad.
f000027,210.660,211.880,Everybody ought to be in this thing.
n000017,211.880,212.480,(SILENCE)
f000028,212.480,217.000,"Entertainment industry, people involved in the schools, education."
f000029,217.000,221.080,And it isn't a Republican or a Democrat or a liberal problem.
f000030,221.080,226.440,But we have got to instill values in these young people.
f000031,226.440,240.100,And I have put forward a many-point drug program that includes what I would do as president of the United States; in terms of doing better on interdiction; and in terms of better in the neighborhoods.
f000032,240.100,246.520,"But I think we're all in this together, and my plea to the American people is values in the schools."
n000018,246.520,248.160,(SILENCE)
f000033,248.160,249.720,"Governor, you have one minute to respond."
n000019,249.720,250.160,(SILENCE)
f000034,250.160,252.040,I agree with Mr. Bush that values are important.
f000035,252.040,256.920,But it's important that our leaders demonstrate those values from the top.
f000036,256.920,262.960,That means those of us who are elected to positions of political leadership have to reflect those values ourselves.
n000020,262.960,264.480,(SILENCE)
f000037,264.480,268.080,Here we are with a government that's been dealing with a drug-running Panamanian dictator.
n000021,268.080,269.400,(SILENCE)
f000038,269.400,272.480,We've been dealing with him; he's been dealing drugs to our kids.
n000022,272.480,273.720,(SILENCE)
f000039,273.720,276.460,Governors like me and others have been trying to deal with the consequences.
n000023,276.460,277.520,(SILENCE)
f000040,277.520,289.560,"I remember being in a high school in my own state as we were organizing something we call the Governor's Alliance Against Drugs, and a young 16 year old girl coming up to me, desperate, addicted, dependent, saying, Governor, I need help."
n000024,289.560,290.640,(SILENCE)
f000041,290.640,292.160,We're providing that young woman with help.
n000025,292.160,293.520,(SILENCE)
f000042,293.520,303.720,"But I want to be a president of the United States who makes sure that we never again do business with a drug-running Panamanian dictator, that we never again funnel aid to the contras through convicted drug dealers."
n000026,303.720,304.160,(SILENCE)
f000043,304.160,307.280,"Values begin at the top, in the White House."
f000044,307.280,312.280,Those are the values I want to bring to the presidency and to the White House beginning in January of 1989.
n000027,312.280,313.840,(SILENCE)
f000045,313.840,315.520,"Governor, a follow-up question."
f000046,315.520,317.200,You have two minutes to answer it.
n000028,317.200,317.840,(SILENCE)
f000047,317.840,324.320,"Are you suggesting, sir, that President Reagan is one of the causes of the drug problem in this country?"
f000048,324.320,340.960,"I'm saying that those of us who are elected to positions of political leadership, Jim, have a special responsibility, not only to come up with programs, and I have outlined in detail the very important, very strong program of enforcement as well as drug education prevention."
f000049,340.960,345.320,And Mr. Bush is right - the two go hand in hand.
f000050,345.320,367.820,"But if our government itself is doing business with people who we know are engaged in drug profiteering and drug trafficking, if we don't understand that that sends out a very, very bad message to our young people, it's a little difficult for me to understand just how we can reach out to that youngster that I talked about and to young people like her all over the country, and say to them we want to help you."
n000029,367.820,368.600,(SILENCE)
f000051,368.600,384.720,"Now, I've outlined in great detail a program for being tough on enforcement at home and abroad, doubling the number of drug enforcement agents, having a hemispheric summit soon after the 20th of January when we bring our democratic neighbors and allies together here in this hemisphere and go to work together."
n000030,384.720,386.440,(SILENCE)
f000052,386.440,388.200,But we also have to take demand seriously.
f000053,388.200,390.760,"You know, we have five percent of the world's population in this country."
n000031,390.760,391.320,(SILENCE)
f000054,391.320,393.360,We're consuming 50 percent of the world's cocaine.
n000032,393.360,394.960,(SILENCE)
f000055,394.960,403.160,And in my state I'm proud to say we've organized a drug education and prevention program which the Federal Drug Enforcement Administration says is a model for the country.
f000056,403.160,406.760,We're helping youngsters; we're reaching out to them.
f000057,406.760,419.160,"And we're beginning with drug education and prevention beginning in the early elementary grades in every elementary school in our state, and that's the kind of effort we need in every elementary school in the United States of America."
f000058,419.160,425.800,"And we've got to begin early, in the first, second and third grade, before our youngsters begin to experiment with these very, very dangerous substances."
n000033,425.800,426.760,(SILENCE)
f000059,426.760,437.360,"I guess the question I would ask of Mr. Bush is how we instill those values, how we create this environment for the drug free schools that we want in this country."
n000034,437.360,438.320,(SILENCE)
f000060,438.320,456.520,"If he or representatives of the administration are either with or involving people like Noriega in our foreign policy, or don't pursue that connection in a way that makes it possible for us to cut it off and to be an example to our kids all over the country."
f000061,456.520,458.360,"A minute to rebut, Mr. Vice President."
n000035,458.360,458.920,(SILENCE)
f000062,458.920,463.280,"Well, the other day my opponent was given a briefing by the CIA."
n000036,463.280,464.120,(SILENCE)
f000063,464.120,466.200,I asked for and received the same briefing.
n000037,466.200,466.840,(SILENCE)
f000064,466.840,470.840,I am very careful in public life about dealing with classified information.
n000038,470.840,471.440,(SILENCE)
f000065,471.440,473.600,And what I'm about to say is unclassified.
n000039,473.600,474.480,(SILENCE)
f000066,474.480,477.480,Seven administrations were dealing with Mr. Noriega.
n000040,477.480,477.800,(SILENCE)
f000067,477.800,481.720,It was the Reagan-Bush administration that brought this man to justice.
n000041,481.720,482.320,(SILENCE)
f000068,482.320,494.720,"And as the governor of Massachusetts knows, there was no evidence that governor - that Mr. Noriega was involved in drugs, no hard evidence until we indicted him."
n000042,494.720,495.360,(SILENCE)
f000069,495.360,501.660,And so I think it's about time we get this Noriega matter in perspective.
f000070,501.660,503.240,Panama is a friendly country.
f000071,503.240,516.240,"I went down there and talked to the president of Panama about cleaning up their money laundering, and Mr. Noriega was there, but there was no evidence at that time, and when the evidence was there, we indicted him."
f000072,516.240,517.980,And we want to bring him to justice.
f000073,517.980,524.800,And so call off all those pickets out there that are trying to tear down seven different administrations.
n000043,524.800,526.120,(SILENCE)
f000074,526.120,528.900,"All right, the next question will be asked by John Mashek."
f000075,528.900,531.780,"It goes to Governor Dukakis, and you'll have two minutes to answer."
n000044,531.780,532.720,(SILENCE)
f000076,532.720,537.520,"Governor Dukakis, another troublesome issue for voters this year is the bulging federal deficit."
n000045,537.520,538.320,(SILENCE)
f000077,538.320,543.440,"In a Dukakis administration, you say taxes will be raised only as a last resort."
n000046,543.440,544.000,(SILENCE)
f000078,544.000,551.240,Would you identify for us then please three specific programs that you are willing to cut to bring that deficit down?
n000047,551.240,552.120,(SILENCE)
f000079,552.120,554.280,"Yes, I've been very specific about those, John."
f000080,554.280,564.060,"And let me lay out for you my own strategy for bring that deficit down, because as a chief executive that's balanced ten budgets in a row, I've had to make those tough decisions and those tough choices."
f000081,564.060,569.180,"First, I've suggested that there are certain weapons systems which we don't need and we can't afford."
f000082,569.180,573.920,"Mr. Bush has been critical of me for that, but I think those are the kinds of tough choices you have to make."
f000083,573.920,578.600,"I've also suggested that there are weapons systems that we should proceed on, and I've outlined those in detail."
n000048,578.600,579.280,(SILENCE)
f000084,579.280,582.640,"Secondly, we've got to invest in economic growth in this country, in every part of this country."
n000049,582.640,583.320,(SILENCE)
f000085,583.320,587.300,Building that kind of growth expands revenues and helps to bring down that deficit.
f000086,587.300,594.840,"Thirdly, we have to bring interest rates down, and we will as we come up with a good, solid plan with the Congress for bringing that deficit down."
f000087,594.840,601.240,"And, finally, we've got to go out there and collect billions and billions of dollars in taxes owed that aren't being paid to this country."
f000088,601.240,609.200,It's very unfair to the average taxpayer who pays his taxes and pays them on time to permit these monies to go uncollected.
f000089,609.200,613.280,I've also suggested that on the domestic side there are areas where we can make some cuts.
f000090,613.280,624.720,"We ought to be able to come up with an agricultural policy in this country that gives our farm families a fair price and a decent future without spending $20-25 billion a year, which is what we've been doing under this administration."
n000050,624.720,625.320,(SILENCE)
f000091,625.320,634.600,"We can help people to live better lives, and at the same time save money by helping hundreds of thousands of families on welfare to get off or welfare, and to become productive citizens again."
n000051,634.600,635.600,(SILENCE)
f000092,635.600,644.480,The thing I don't understand about Mr. Bush's approach to this is how he could possibly be serious about bringing that deficit down given what he says he wants to do.
n000052,644.480,645.240,(SILENCE)
f000093,645.240,661.560,"He seems to want to spend a great deal of money on just about every weapon system; he says he's against new taxes, although he's broken that pledge at least times in the last year that I know of; he wants to give the wealthiest taxpayers in this country a five year, $40 billion tax break."
f000094,661.560,665.540,He also wants to spend a lot of money on additional programs.
f000095,665.540,670.280,"If he keeps this up, he's going to be the Joe Isuzu of American politics."
f000096,670.280,670.281,(Laughter)
f000097,670.281,680.400,But I hope you won't take my five seconds away from me.
f000098,680.400,681.160,I will say this -
f000099,681.160,682.160,"Your two minutes is up, Governor."
f000100,682.160,691.680,"If he's serious about what he's saying, then the only place he can go to balance that budget is to raid the Social Security Trust Fund, and he tried that in 1985, and I think he's going to try it again."
n000053,691.680,692.240,(SILENCE)
f000101,692.240,693.320,You have a minute to rebut.
f000102,693.320,696.160,Is this the time to unleash our one-liners?
f000103,696.160,700.120,That answer was about as clear as Boston harbor.
f000104,700.120,700.121,(Laughter)
f000105,700.121,709.120,Let me help the governor.
f000106,709.120,712.300,"There are so many things there, I don't quite know where to begin."
n000054,712.300,712.880,(SILENCE)
f000107,712.880,715.780,"When you cut capital gains, you put people to work."
n000055,715.780,716.400,(SILENCE)
f000108,716.400,719.480,John Kennedy proposed cutting capital gains.
n000056,719.480,720.040,(SILENCE)
f000109,720.040,727.040,"Paul Tsongas, a liberal senator from Massachusetts said the dumbest thing I did was to oppose the capital gains cut."
f000110,727.040,728.760,It's not going to cost the government money.
f000111,728.760,734.160,"It's going to increase revenues to the federal government, and it's going to create jobs."
f000112,734.160,738.080,So that's one of the things that I think makes a big difference between us.
f000113,738.080,746.160,"Massachusetts doesn't have an enormous defense budget, but nevertheless, the governor raised taxes five different times."
f000114,746.160,748.280,That happens to be a fact.
f000115,748.280,756.280,"And so let's kind of stay on the issue, and I have made a specific proposal for what I call a flexible freeze."
