HEAD,0.000,8.000,
f000001,8.000,17.120,"On behalf of the Commission on Presidential Debates, I am pleased to welcome you to the second presidential debate."
n000001,17.120,17.960,(SILENCE)
f000002,17.960,21.280,"I am Bernard Shaw of CNN, Cable News Network."
n000002,21.280,21.880,(SILENCE)
f000003,21.880,29.720,My colleagues on the panel are Ann Compton of ABC NEWS; Margaret Warner of Newsweek magazine; and Andrea Mitchell of NBC NEWS.
n000003,29.720,30.520,(SILENCE)
f000004,30.520,73.280,"The candidates are Vice President George Bush, the Republican nominee; and Governor Michael Dukakis, the Democratic nominee."
f000005,73.280,73.281,(Applause)
f000006,73.281,80.080,For the next 90 minutes we will be questioning the candidates following a format designed and agreed to by representatives of the two campaigns.
f000007,80.080,92.320,"However, there are no restrictions on the questions that my colleagues and I can ask this evening, and the candidates have no prior knowledge of our questions."
n000004,92.320,92.960,(SILENCE)
f000008,92.960,96.920,"By agreement between the candidates, the first question goes to Gov."
f000009,96.920,97.560,Dukakis.
n000005,97.560,98.160,(SILENCE)
f000010,98.160,99.720,You have two minutes to respond.
n000006,99.720,101.280,(SILENCE)
f000011,101.280,108.000,"Governor, if Kitty Dukakis were raped and murdered, would you favor an irrevocable death penalty for the killer?"
n000007,108.000,109.240,(SILENCE)
f000012,109.240,112.320,"No, I don't, Bernard."
n000008,112.320,113.360,(SILENCE)
f000013,113.360,118.520,And I think you know that I've opposed the death penalty during all of my life.
f000014,118.520,124.920,"I don't see any evidence that it's a deterrent, and I think there are better and more effective ways to deal with violent crime."
f000015,124.920,126.720,We've done so in my own state.
f000016,126.720,135.480,And it's one of the reasons why we have had the biggest drop in crime of any industrial state in America; why we have the lowest murder rate of any industrial state in America.
n000009,135.480,136.640,(SILENCE)
f000017,136.640,138.500,But we have work to do in this nation.
n000010,138.500,139.480,(SILENCE)
f000018,139.480,142.520,"We have work to do to fight a real war, not a phony war, against drugs."
f000019,142.520,151.720,"And that's something I want to lead, something we haven't had over the course of the past many years, even though the Vice President has been at least allegedly in charge of that war."
n000011,151.720,152.760,(SILENCE)
f000020,152.760,161.760,"We have much to do to step up that war, to double the number of drug enforcement agents, to fight both here and abroad, to work with our neighbors in this hemisphere."
n000012,161.760,162.400,(SILENCE)
f000021,162.400,168.080,And I want to call a hemispheric summit just as soon after the 20th of January as possible to fight that war.
f000022,168.080,171.360,But we also have to deal with drug education prevention here at home.
n000013,171.360,172.840,(SILENCE)
f000023,172.840,176.240,And that's one of the things that I hope I can lead personally as the President of the United States.
f000024,176.240,179.000,We've had great success in my own state.
f000025,179.000,185.800,And we've reached out to young people and their families and been able to help them by beginning drug education and prevention in the early elementary grades.
n000014,185.800,187.040,(SILENCE)
f000026,187.040,189.240,"So we can fight this war, and we can win this war."
n000015,189.240,190.360,(SILENCE)
f000027,190.360,216.140,"And we can do so in a way that marshals our forces, that provides real support for state and local law enforcement officers who have not been getting that support, and do it in a way which will bring down violence in this nation, will help our youngsters to stay away from drugs, will stop this avalanche of drugs that's pouring into the country, and will make it possible for our kids and our families to grow up in safe and secure and decent neighborhoods."
n000016,216.140,218.000,(SILENCE)
f000028,218.000,220.300,"Mr. Vice President, your one-minute rebuttal."
n000017,220.300,221.000,(SILENCE)
f000029,221.000,226.120,"Well, a lot of what this campaign is about, it seems to me Bernie, goes to the question of values."
f000030,226.120,231.600,"And here I do have, on this particular question, a big difference with my opponent."
n000018,231.600,232.320,(SILENCE)
f000031,232.320,252.840,"You see, I do believe that some crimes are so heinous, so brutal, so outrageous, and I'd say particularly those that result in the death of a police officer, for those real brutal crimes, I do believe in the death penalty, and I think it is a deterrent, and I believe we need it."
n000019,252.840,253.320,(SILENCE)
f000032,253.320,263.500,And I'm glad that the Congress moved on this drug bill and have finally called for that related to these narcotics drug kingpins.
f000033,263.500,270.560,And so we just have an honest difference of opinion: I support it and he doesn't.
n000020,270.560,271.640,(SILENCE)
f000034,271.640,275.000,"Now to you, Vice President Bush."
n000021,275.000,275.440,(SILENCE)
f000035,275.440,282.320,I quote to you this from Article III of the 20th amendment to the Constitution.
n000022,282.320,282.920,(SILENCE)
f000036,282.920,301.240,"Quote: ""If at the time fixed for the beginning of the term of the President the President-elect shall have died, the Vice President elect shall become president,"" meaning, if you are elected and die before inauguration day"
f000037,301.240,301.940,Bernie.
f000038,301.940,311.160,"automatically automatically, Dan Quayle would become the 41st President of the United States."
n000023,311.160,312.720,(SILENCE)
f000039,312.720,315.640,What have you to say about that possibility?
f000040,315.640,316.880,I'd have confidence in him.
n000024,316.880,317.200,(SILENCE)
f000041,317.200,318.440,And I made a good selection.
n000025,318.440,318.800,(SILENCE)
f000042,318.800,326.960,"And I've never seen such a pounding, an unfair pounding, on a young Senator in my entire life."
f000043,326.960,335.120,And I've never seen a presidential campaign where the presidential nominee runs against my vice presidential nominee; never seen one before.
f000044,335.120,335.121,(Applause)
f000045,335.121,348.520,"But you know, Lloyd Bentsen jumped on Dan Quayle, when Dan Quayle said, he's had roughly the same amount of experience."
f000046,348.520,349.880,He had two terms in the Congress.
n000026,349.880,350.240,(SILENCE)
f000047,350.240,353.360,"He had two terms in the Senate, serving his second term."
f000048,353.360,358.000,"He founded authored, the job training partnership act."
f000049,358.000,365.960,It says to American working men and women that are thrown out of work for no fault of their own that they're going to have jobs.
f000050,365.960,369.400,"We're moving into a new competitive age, and we need that kind of thing."
n000027,369.400,370.120,(SILENCE)
f000051,370.120,382.160,"He, unlike my opponent, is an expert in national defense; helped amend the INF treaty so we got a good, sound treaty, when these people over here were talking about a freeze."
f000052,382.160,384.720,"If we'd listened to them, we would never have had a treaty."
f000053,384.720,389.080,And so I have great confidence in him.
f000054,389.080,390.640,And it's turning around.
f000055,390.640,392.520,"You know, the American people are fair."
n000028,392.520,393.720,(SILENCE)
