HEAD,0.000,6.000,
f000001,6.000,11.220,"Good evening from the Civic Center in Philadelphia, Pennsylvania."
f000002,11.220,21.280,"I'm Dorothy Ridings, president of the League of Women Voters, the sponsor of tonight's vice-presidential debate between Republican George Bush and Democrat Geraldine Ferraro."
n000001,21.280,22.960,(SILENCE)
f000003,22.960,46.520,"Our panelists for tonight's debate are John Mashek, correspondent for U.S. News &amp; World Report; Jack White, correspondent for Time magazine; Norma Quarles, correspondent for NBC News; and Robert Boyd, Washington bureau chief for Knight-Ridder Newspapers."
n000002,46.520,48.040,(SILENCE)
f000004,48.040,53.580,"Sander Vanocur, senior political correspondent for ABC News, is our moderator tonight."
f000005,53.580,54.760,Sandy.
n000003,54.760,55.360,(SILENCE)
f000006,55.360,56.080,"Thank you, Dorothy."
n000004,56.080,56.480,(SILENCE)
f000007,56.480,59.160,A few words about the order of our format tonight.
n000005,59.160,59.560,(SILENCE)
f000008,59.560,62.520,The order of questioning was determined by a toss of the coin.
n000006,62.520,63.080,(SILENCE)
f000009,63.080,65.040,Congresswoman Ferraro won the toss.
f000010,65.040,66.440,She elected to speak last.
n000007,66.440,66.840,(SILENCE)
f000011,66.840,69.440,Therefore Vice President Bush will get the first question.
n000008,69.440,70.120,(SILENCE)
f000012,70.120,74.320,The debate will be built upon a series of questions from the four reporters on the panel.
n000009,74.320,74.720,(SILENCE)
f000013,74.720,82.500,"A reporter will ask a candidate a question, a follow-up question and then the same to the other candidate; then each candidate will get to rebut the other."
f000014,82.500,85.480,The debate will be divided into two parts.
n000010,85.480,85.840,(SILENCE)
f000015,85.840,91.120,"There'll be a section, the first: one, on domestic affairs; the second on foreign affairs."
n000011,91.120,91.480,(SILENCE)
f000016,91.480,94.220,Now the manner of address was decided by the candidates.
f000017,94.220,98.920,"Therefore it will be Vice President Bush, Congresswoman Ferraro."
f000018,98.920,101.040,And we begin our questioning with Mr. Mashek.
n000012,101.040,101.840,(SILENCE)
f000019,101.840,107.040,"John Adams, our nation's first vice-president, once said: ""Today I am nothing."
n000013,107.040,107.440,(SILENCE)
f000020,107.440,108.860,"Tomorrow I may be everything."""
n000014,108.860,109.520,(SILENCE)
f000021,109.520,117.680,"With that in mind, I'd like to ask the following question: Vice President Bush, four years ago, you ran against Mr. Reagan for the Republican nomination."
n000015,117.680,118.160,(SILENCE)
f000022,118.160,125.640,"You disagreed with him on such issues as the Equal Rights Amendment, abortion, and you labeled his economic policies as voodoo."
n000016,125.640,126.640,(SILENCE)
f000023,126.640,129.120,Now you apparently agree with him on every issue.
n000017,129.120,129.760,(SILENCE)
f000024,129.760,137.880,"If you should be called upon to assume the presidency, would you follow Mr. Reagan's policies down the line or would you revert to some of your own ideas."
n000018,137.880,138.680,(SILENCE)
f000025,138.680,144.240,"Well, I don't think there's a great difference, Mr. Mashek, between my views and President Reagan's."
